[00753] DAY      EO=1 IR=1 fused[EO+IR:0.65] tracks[#2]
[00754] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00755] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00756] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00757] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00758] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00759] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00760] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00761] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#2]
[00762] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#2]
[00763] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#2]
[00764] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#2]
[00765] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#2]
[00766] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#2]
[00767] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#2]
[00768] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#2]
[00769] DAY      EO=1 IR=1 fused[EO+IR:0.66] tracks[#2]
[00770] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00771] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00772] DAY      EO=1 IR=1 fused[EO+IR:0.67] tracks[#2]
[00773] DAY      EO=1 IR=1 fused[EO+IR:0.69] tracks[#2]
[00774] DAY      EO=1 IR=1 fused[EO+IR:0.68] tracks[#2]
Processed 775 frames | 617 with fused det | 634 with track
